id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
5602000275,20140825T000000,,4,2,1540,10212,1.5,0,0,5,7,1540,0,1948,0,98022,47.2056,-121.999,1480,10212
255550230,20141118T000000,,3,2.5,1570,2577,2,0,0,3,7,1570,0,2005,0,98019,47.7456,-121.984,1970,2952
923000120,20150408T000000,,3,1.5,2200,7620,1,0,0,4,7,1130,1070,1942,0,98177,47.7263,-122.363,2170,7672
2895600350,20141103T000000,,3,1,1780,5236,1.5,0,0,5,6,1050,730,1944,0,98146,47.5119,-122.386,1260,5320
2310100240,20141218T000000,,3,2.5,2240,6097,2,0,0,3,8,2240,0,2002,0,98038,47.3503,-122.042,2240,5574
7454000110,20150127T000000,,2,1,670,7844,1,0,0,3,6,670,0,1942,0,98126,47.5165,-122.372,740,7218
6056100380,20140520T000000,,3,2.25,1970,2377,2,0,0,3,8,1680,290,2008,0,98108,47.5631,-122.297,1690,1936
1796700160,20150324T000000,,4,2.5,1770,4338,2,0,0,3,7,1770,0,2001,0,98042,47.3672,-122.099,1770,6606
2871000400,20140512T000000,,4,2.5,3110,6142,2,0,0,3,9,3110,0,2004,0,98052,47.701,-122.111,3200,6826
9186300060,20140916T000000,,5,3.25,3710,34200,2,0,0,3,8,2510,1200,1986,0,98074,47.6101,-122.047,1720,23100
1657530010,20150224T000000,,3,2.5,1600,2244,2,0,0,3,7,1600,0,2005,0,98056,47.4899,-122.164,1600,1700
9359300220,20140623T000000,,4,2.5,3420,30410,2,0,0,3,9,3420,0,1988,0,98077,47.7745,-122.088,2940,45916
7197000100,20150108T000000,,4,3.25,1980,9988,1,0,0,3,8,1340,640,1980,0,98052,47.6883,-122.111,1980,8972
1926069035,20140722T000000,,2,1,1070,189486,1,0,0,3,6,1070,0,1942,0,98077,47.7199,-122.085,1970,60548
2787320620,20141010T000000,,3,1.75,1370,8280,1,0,0,4,7,1370,0,1980,0,98031,47.4096,-122.172,1850,7820
1049010620,20140513T000000,,2,1,790,2640,1,0,0,3,7,790,0,1973,0,98034,47.7351,-122.178,1310,2064
5430300120,20141113T000000,,5,2.25,4320,7620,2,0,0,3,7,2880,1440,1973,2014,98115,47.6824,-122.287,1880,7620
1523059066,20150219T000000,,3,2,2160,105415,1,0,0,3,10,2160,0,1991,0,98059,47.4806,-122.152,2760,9620
1862700290,20140711T000000,,4,2.5,2340,9748,1,0,1,3,8,1610,730,1981,0,98003,47.3363,-122.331,2070,8241
3825310180,20141007T000000,,4,4.5,4040,8400,2,0,0,3,9,3220,820,2006,0,98052,47.7067,-122.131,3940,8400
8899200110,20140603T000000,,3,2,1530,8700,1,0,0,4,7,1530,0,1970,0,98055,47.4529,-122.207,1960,7600
9828702262,20140724T000000,,3,2.25,1360,1236,2,0,0,3,8,1140,220,2006,0,98112,47.6198,-122.299,1620,1231
644000102,20150413T000000,,3,1,1520,10227,1,0,0,4,6,1520,0,1951,0,98004,47.5872,-122.196,2710,10912
7519000665,20150408T000000,,5,1.5,1940,3430,1.5,0,0,4,6,1220,720,1926,0,98117,47.6853,-122.362,1830,4120
4136900190,20150320T000000,,3,2.5,2040,7580,2,0,2,3,8,2040,0,1998,0,98092,47.2618,-122.209,1960,7820
2337000150,20150220T000000,,3,1.5,1900,9630,1,0,0,3,8,1900,0,1967,0,98023,47.3352,-122.344,2010,9630
7856700920,20140628T000000,,4,2.5,2190,11500,1,0,0,4,8,1430,760,1972,0,98006,47.5668,-122.147,2580,9700
7436900060,20150424T000000,,3,1,1410,8925,1,0,0,3,7,1410,0,1958,0,98052,47.6782,-122.162,1330,8925
5100401516,20140925T000000,,2,1,740,6380,1,0,0,3,6,740,0,1912,0,98115,47.6929,-122.318,1800,6380
6398000171,20140710T000000,,2,2,2930,14057,1,0,2,4,8,1680,1250,1980,0,98070,47.4025,-122.463,2234,61011
7237450030,20141014T000000,,5,2.75,2710,4500,2,0,0,3,8,2710,0,2014,0,98038,47.3547,-122.062,2710,4626
7211400535,20150323T000000,,4,1,1290,5000,1.5,0,0,3,7,1290,0,1957,0,98146,47.5128,-122.358,1440,2500
3362400432,20140611T000000,,3,3.5,1650,2262,3,0,0,3,8,1650,0,2010,0,98103,47.6823,-122.347,1620,3166
3840700593,20150406T000000,,3,1.75,1380,10529,1,0,0,3,7,1380,0,1967,0,98034,47.7119,-122.233,1670,5694
4139480200,20140618T000000,,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244
2968801366,20150224T000000,,3,2.75,1650,5700,2,0,0,4,7,1650,0,1988,0,98166,47.4563,-122.348,1320,7620
8563000520,20141029T000000,,4,2.25,1990,7610,1,0,0,4,8,1290,700,1966,0,98008,47.6236,-122.103,1820,8198
5318101075,20140811T000000,,3,1.75,2460,4800,1,0,0,4,7,1230,1230,1938,0,98112,47.6343,-122.282,2860,4800
6083000037,20140613T000000,,2,1,930,7550,1,0,0,3,6,930,0,1986,0,98168,47.4866,-122.303,1370,10176
1862400517,20140813T000000,,3,2,1320,1298,3,0,0,3,7,1320,0,1995,0,98117,47.6959,-122.376,1380,1503
7287700059,20140813T000000,,3,1.75,2290,8234,1,0,0,4,7,1250,1040,1950,0,98133,47.7611,-122.351,1660,7200
6154900065,20141030T000000,,2,1,2180,9300,1,0,0,4,7,1090,1090,1947,0,98177,47.7032,-122.371,1830,7378
1402000070,20140520T000000,,4,2.25,1770,33132,1,0,0,4,8,1190,580,1965,0,98058,47.4413,-122.151,2490,20000
3536900110,20141009T000000,,3,2,2310,21318,1,0,0,3,10,2310,0,1979,1996,98004,47.6381,-122.224,2950,21814
1954400510,20150218T000000,,3,2,1680,8080,1,0,0,3,8,1680,0,1987,0,98074,47.6168,-122.045,1800,7503
6204050160,20140608T000000,,5,3,2870,4369,2,0,0,3,8,2090,780,2007,0,98011,47.7449,-122.192,2640,4610
1705400244,20150402T000000,,2,1,1390,5346,1,0,0,5,7,960,430,1908,0,98118,47.5567,-122.279,1450,5040
9368700270,20150401T000000,,3,1.75,1160,5082,1,0,0,3,6,580,580,1942,0,98178,47.503,-122.262,1730,6000
2791500280,20141119T000000,,3,2.5,1650,6675,1,0,0,3,8,1290,360,1990,0,98023,47.2899,-122.372,1880,6675
7149410060,20140820T000000,,3,1.5,1250,7200,1,0,0,4,7,1250,0,1978,0,98032,47.3678,-122.282,1250,7560
9544700500,20140508T000000,,3,2.75,3010,1842,2,0,0,3,9,3010,0,2011,0,98075,47.5836,-121.994,2950,4200
3041700090,20141111T000000,,3,2,1670,11337,1,0,1,4,7,1670,0,1959,0,98033,47.6602,-122.188,2210,11337
4172100200,20141121T000000,,3,1,1400,4914,1.5,0,0,3,7,1400,0,1929,0,98117,47.681,-122.364,1400,3744
1923069078,20140805T000000,,4,3.25,3180,194278,2,0,0,3,10,3180,0,2005,0,98059,47.4711,-122.084,2200,178160
4022900652,20141118T000000,,5,3.25,2860,20790,1,0,0,4,7,1800,1060,1965,0,98155,47.7757,-122.295,1920,9612
2330000130,20140723T000000,,4,2,2530,15520,1,0,0,5,8,2220,310,1964,0,98005,47.613,-122.167,2500,13300
1868903130,20150212T000000,,4,1,1540,5000,1.5,0,0,4,7,1090,450,1922,0,98115,47.6754,-122.294,1590,5000
5603700025,20141007T000000,,4,1.75,2360,11300,1,0,0,4,9,2360,0,1974,0,98006,47.5728,-122.163,2290,11951
2473480780,20150311T000000,,3,2.25,1880,7350,1,0,0,3,8,1390,490,1984,0,98058,47.4457,-122.123,1910,8400
8961990090,20140624T000000,,3,2.5,2070,4132,2,0,0,3,8,2070,0,1999,0,98074,47.6036,-122.015,1530,5606
1775800750,20150310T000000,,3,1,1150,12402,1,0,0,4,6,1150,0,1969,0,98072,47.7422,-122.099,1400,13600
3629960550,20140807T000000,,3,3.25,1770,1863,2,0,0,3,8,1430,340,2003,0,98029,47.5478,-122.005,1410,1375
2767603890,20150304T000000,,5,3,2380,5000,2,0,0,5,7,2380,0,1909,0,98107,47.6722,-122.389,1800,4650
1604600095,20140708T000000,,5,3,1810,3000,2,0,0,3,7,1810,0,1998,0,98118,47.5622,-122.291,1670,3000
3590000050,20140923T000000,,4,2.75,3130,9711,2,0,0,3,9,3130,0,2014,0,98059,47.4823,-122.124,1570,10500
1081330060,20140813T000000,,4,2.25,2100,12738,2,0,0,4,8,2100,0,1975,0,98059,47.4698,-122.118,2000,12090
2725069162,20140815T000000,,4,2.5,2990,9643,2,0,0,3,9,2990,0,2003,0,98074,47.6292,-122.024,2990,8666
7215420370,20150407T000000,,4,2.5,2370,30378,2,0,0,3,8,2370,0,1996,0,98042,47.3389,-122.066,2870,34834
3298700820,20141024T000000,,3,1.75,1010,5355,1,0,0,3,6,1010,0,1950,0,98106,47.5202,-122.351,750,4515
7977200055,20150213T000000,,3,1,1010,6120,1,0,0,3,7,860,150,1940,0,98115,47.6861,-122.296,1930,6120
1923099034,20150116T000000,,4,3.5,3970,210830,2,0,0,3,9,3970,0,2000,0,98045,47.4614,-121.713,1680,42665
4027700666,20150426T000000,,4,2.5,3180,9603,2,0,2,3,9,3180,0,2002,0,98155,47.7717,-122.277,2440,15261
3575200030,20140729T000000,,4,2.25,2420,59800,1,0,0,4,8,1350,1070,1985,0,98074,47.6206,-122.056,2160,17598
8805400090,20140513T000000,,3,1,1090,7315,1,0,0,5,6,1090,0,1981,0,98056,47.494,-122.165,1090,5800
3744600704,20150224T000000,,4,1.5,1730,8505,1.5,0,0,4,7,1730,0,1961,0,98146,47.4905,-122.347,1510,8505
7936500190,20141021T000000,,4,3.75,2130,34689,1.5,1,4,3,9,2130,0,1955,0,98136,47.5489,-122.398,3030,28598
1840000030,20140529T000000,,3,1.75,1590,11914,1,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,9052
2201500240,20140730T000000,,3,1.75,1260,10065,1,0,0,3,7,1260,0,1954,2014,98006,47.5727,-122.138,1320,10278
1604601572,20140905T000000,,2,2.25,860,696,2,0,0,3,9,860,0,2009,0,98118,47.5663,-122.29,1100,3000
1330900570,20141106T000000,,4,2.5,2520,35636,2,0,0,3,8,2520,0,1980,0,98053,47.652,-122.031,2230,35673
1355200060,20140904T000000,,4,2.5,3300,10764,1,0,0,4,9,1720,1580,1971,0,98177,47.7119,-122.365,2290,10975
1461200020,20150310T000000,,5,2.5,3070,34991,2,0,0,3,9,3070,0,1995,0,98059,47.4721,-122.148,2150,19515
8651430220,20140725T000000,,3,1,870,5200,1,0,0,5,6,870,0,1969,0,98042,47.3702,-122.078,870,5200
7787100390,20150420T000000,,3,2.5,2040,7605,2,0,0,3,8,2040,0,1996,0,98045,47.4876,-121.779,2150,7545
7853361420,20140826T000000,,4,2.5,3230,5899,2,0,0,3,8,3230,0,2012,0,98065,47.515,-121.869,2720,5899
7518505160,20140925T000000,,2,1,1190,5100,1.5,0,0,2,7,1190,0,1928,0,98117,47.6773,-122.382,1920,5100
3413700130,20140625T000000,,3,2.5,2320,2267,3,0,0,3,8,2320,0,2009,0,98177,47.7027,-122.359,1240,1883
7752200100,20140930T000000,,4,2.5,2540,11100,1,0,0,5,7,2540,0,1957,0,98008,47.6317,-122.124,1560,11100
9547200835,20150402T000000,,3,1,2030,4080,1.5,0,0,4,7,1840,190,1908,0,98115,47.6765,-122.308,2030,4080
8151601090,20140801T000000,,4,2,2630,9099,1.5,0,0,3,7,1830,800,1944,2009,98146,47.5067,-122.361,1430,6825
2767603160,20150225T000000,,2,1,1320,4750,1.5,0,0,4,7,1320,0,1928,0,98107,47.6729,-122.38,1360,2873
452001570,20150403T000000,,2,1.75,1530,5000,2,0,0,4,7,1260,270,1989,0,98107,47.6755,-122.37,1470,5000
952000055,20150206T000000,,3,1,1500,5750,1.5,0,0,4,7,1050,450,1927,0,98126,47.5677,-122.376,1500,5060
7227800025,20141118T000000,,3,3,2300,7701,1,0,0,3,7,2300,0,1960,0,98056,47.5102,-122.18,1570,8116
4038100110,20140707T000000,,3,2.25,1680,9090,1,0,0,4,7,1130,550,1959,0,98008,47.6068,-122.13,1960,9090
7518505345,20141229T000000,,2,1,950,4080,1,0,0,4,7,950,0,1924,0,98117,47.6765,-122.384,1120,4080
7299600130,20140702T000000,,3,2.5,2242,4500,2,0,0,3,8,2242,0,2014,0,98092,47.2583,-122.198,2009,4500
9541600355,20140813T000000,,4,2.5,3070,8250,1,0,0,5,8,2100,970,1958,0,98005,47.5935,-122.172,2270,8800
3308030060,20140619T000000,,3,1.75,2310,11200,1,0,0,4,8,1630,680,1978,0,98030,47.3637,-122.21,2350,13300
3223039089,20140929T000000,,3,1,1230,171190,1,0,0,3,7,1230,0,1973,0,98070,47.4397,-122.46,1550,15450
3023000410,20150430T000000,,5,2.75,2400,4900,2,0,0,3,8,2400,0,2011,0,98038,47.355,-122.057,2110,5696
2128000160,20141204T000000,,4,1.75,2160,7700,2,0,0,2,8,2160,0,1977,0,98033,47.6976,-122.169,2080,7700
7853290030,20150311T000000,,4,2.5,2730,7649,2,0,0,3,7,2730,0,2006,0,98065,47.5441,-121.882,2730,6216
2426039123,20150130T000000,,5,4.75,7880,24250,2,0,2,3,13,7880,0,1996,0,98177,47.7334,-122.362,2740,10761
5379805253,20141020T000000,,2,1,870,8400,1,0,0,3,7,870,0,1960,0,98188,47.4493,-122.282,1070,12465
7234601025,20140805T000000,,3,2.5,1380,1021,2,0,0,3,8,1160,220,2008,0,98122,47.6148,-122.309,1440,1021
7853270710,20150409T000000,,5,3.25,3340,9075,2,0,0,3,8,2600,740,2005,0,98065,47.5446,-121.88,2770,6646
2568800160,20141015T000000,,4,1,1710,7000,1.5,0,0,3,7,1710,0,1950,0,98125,47.7037,-122.293,2030,7938
7524900003,20141210T000000,,2,1.75,6840,10000,2.5,1,4,3,11,4350,2490,2001,0,98008,47.6042,-122.112,3120,12300
5589300145,20140527T000000,,3,2.25,1950,8868,1,0,0,3,7,1350,600,1964,0,98155,47.7538,-122.312,1300,8880
3422059085,20150324T000000,,2,1,900,23000,1,0,0,2,7,900,0,1953,0,98042,47.3576,-122.156,1460,8265
112900020,20140701T000000,,3,2.25,1660,5128,2,0,0,3,7,1660,0,2001,0,98019,47.7362,-121.967,1680,4652
7715600050,20150219T000000,,3,1.75,1560,5950,1,0,0,4,6,780,780,1944,0,98125,47.719,-122.307,1320,7830
257000038,20141006T000000,,4,1.75,2120,9706,1,0,0,3,7,1370,750,1965,0,98168,47.4939,-122.297,1730,11337
7986400180,20140710T000000,,3,1.75,1920,4500,1,0,0,5,7,960,960,1924,0,98107,47.6645,-122.357,1190,4000
8150600195,20141028T000000,,4,2.75,1540,4840,1,0,2,4,7,850,690,1929,0,98126,47.5491,-122.375,1180,4840
3491300180,20150427T000000,,3,1.75,1480,6985,1.5,0,0,4,7,1200,280,1926,0,98117,47.686,-122.374,1480,5588
1523560030,20150325T000000,,4,2.5,2110,6069,2,0,0,3,9,2110,0,1999,0,98052,47.6374,-122.111,2180,9000
1931300815,20150326T000000,,2,1,980,4800,1,0,0,4,7,980,0,1910,0,98103,47.6569,-122.348,1570,2640
3335000050,20140714T000000,,2,1.75,1610,4104,1,0,0,3,7,950,660,1996,0,98118,47.5565,-122.275,1510,5284
5135000160,20140612T000000,,3,2.5,2050,6420,1,0,3,3,8,1730,320,1956,0,98116,47.5708,-122.405,2370,7620
7739100015,20140502T000000,,3,1.75,1710,7320,1,0,0,3,7,1710,0,1948,0,98155,47.7512,-122.281,2260,8839
1972202010,20140801T000000,,3,3,1440,1350,3.5,0,2,3,8,1440,0,2005,0,98103,47.6525,-122.345,1440,1350
9348700490,20150410T000000,,4,2.5,3540,9349,2,0,0,3,10,3540,0,2003,0,98052,47.7046,-122.107,3280,7546
2592400140,20150211T000000,,3,1.75,1520,7350,1,0,0,4,7,1140,380,1972,0,98034,47.7167,-122.17,1380,7350
4060000440,20150204T000000,,3,1,880,6050,1,0,0,3,6,880,0,1945,0,98178,47.4995,-122.248,1130,6050
7635800600,20140626T000000,,5,2,2280,19000,1.5,0,0,3,6,2280,0,1924,0,98166,47.4683,-122.359,1790,11800
621069113,20141218T000000,,3,1.5,1090,10454,1,0,0,3,6,1090,0,1963,0,98042,47.3425,-122.082,1230,12196
46100504,20140617T000000,,4,3.75,4100,22798,1.5,0,3,5,11,2540,1560,1934,1979,98040,47.5648,-122.21,3880,18730
3760500455,20150224T000000,,3,3.5,4110,15720,1,0,1,3,10,2230,1880,2000,0,98034,47.6996,-122.229,2500,15400
3432501415,20140714T000000,,3,1.75,1170,8148,1,0,0,3,7,1170,0,1952,0,98155,47.7479,-122.318,1200,8147
7015200900,20150410T000000,,4,2.5,2440,5737,2,0,0,4,8,1700,740,1929,0,98119,47.6472,-122.367,2020,5543
1321400650,20140603T000000,,3,2.25,1765,7652,2,0,0,3,7,1765,0,1996,0,98003,47.3072,-122.328,1765,7719
7853380480,20140529T000000,,3,2.5,2930,6050,2,0,0,3,9,2930,0,2008,0,98065,47.5151,-121.883,2760,5765
4310701330,20150309T000000,,3,1.5,1220,835,1.5,0,0,4,6,1220,0,1950,0,98103,47.6981,-122.341,1360,1251
2916200054,20150413T000000,,3,1,1100,7650,1,0,0,3,7,1100,0,1952,0,98133,47.7219,-122.354,1430,7650
1463400047,20140822T000000,,4,2,1910,10200,1,0,0,4,7,1910,0,1963,0,98059,47.4804,-122.133,1820,15600
255450020,20140918T000000,,3,2.5,2420,4725,2,0,0,3,8,2420,0,2014,0,98038,47.371,-122.018,2370,4200
3438500798,20140715T000000,,3,1.5,1060,6954,1,0,0,4,6,1060,0,1983,0,98106,47.5498,-122.355,1560,6954
1843130360,20150507T000000,,3,2.5,2030,4867,2,0,0,3,7,2030,0,2003,0,98042,47.3747,-122.128,2030,5000
2489200230,20150311T000000,,4,2,2000,8317,1.5,0,0,4,8,2000,0,1917,0,98126,47.5394,-122.379,1390,6001
4123840470,20150224T000000,,3,2.5,2620,8403,2,0,0,3,8,2620,0,1991,0,98038,47.3675,-122.042,2190,7842
2571900430,20140923T000000,,4,2.5,2740,8400,1.5,0,2,3,8,2740,0,1993,0,98022,47.1947,-122.008,2030,8638
8964800860,20150209T000000,,4,2.5,2780,11904,1,0,1,5,8,1730,1050,1951,0,98004,47.6209,-122.216,3590,13860
623069068,20140627T000000,,3,1,1520,213444,1.5,0,3,5,8,1520,0,1988,0,98027,47.5081,-122.093,2640,213444
2473400570,20140516T000000,,3,2,1760,11410,1,0,0,5,7,1060,700,1977,0,98058,47.4528,-122.163,1680,9165
6150200005,20141023T000000,,3,1,1150,6800,1,0,0,3,7,1150,0,1954,0,98133,47.727,-122.339,1210,6800
1522059120,20140709T000000,,5,3.25,3320,11340,2,0,0,4,8,2480,840,1999,0,98042,47.3904,-122.154,2330,8339
9138100350,20150218T000000,,4,2,2290,6000,1.5,0,3,5,7,2290,0,1900,0,98115,47.6807,-122.318,2000,3150
5703000050,20140508T000000,,3,2.25,1780,191228,2,0,2,3,8,1780,0,1988,0,98045,47.4575,-121.748,2440,87120
4359700080,20140721T000000,,3,2,1840,14985,1,0,0,3,7,1840,0,1968,0,98033,47.6916,-122.158,2300,16067
2926069083,20140507T000000,,5,3.75,4130,226076,2,0,0,3,9,3170,960,1985,0,98077,47.715,-122.065,4130,55321
2545700020,20141016T000000,,2,1.75,1160,6828,1,0,0,3,7,860,300,1941,0,98115,47.6937,-122.298,1250,6828
3626039279,20140805T000000,,2,1,960,6700,1,0,0,3,7,960,0,1951,0,98103,47.6955,-122.357,1350,6700
6381500110,20150108T000000,,3,1,1160,7912,1,0,0,4,7,1160,0,1956,0,98125,47.7336,-122.306,1190,7482
123039333,20140609T000000,,4,1,1910,16320,1.5,0,0,3,6,1910,0,1934,0,98106,47.5151,-122.366,1380,9000
9406550060,20141002T000000,,4,2.5,1930,7862,2,0,0,3,7,1930,0,1994,0,98038,47.3644,-122.04,1640,9145
1352300580,20141114T000000,,1,1,460,4120,1,0,0,3,4,460,0,1937,0,98055,47.4868,-122.199,990,4120
826079047,20140814T000000,,3,2.25,2990,216057,2,0,0,3,9,2990,0,1994,0,98019,47.754,-121.942,2840,215622
121039038,20140819T000000,,3,1.5,1470,18459,2,0,0,4,6,1470,0,1916,0,98023,47.3302,-122.36,1750,16074
2872900050,20141007T000000,,3,2.5,1450,8064,1,0,0,3,8,1450,0,1984,0,98074,47.6256,-122.037,1710,9554
1370802770,20140919T000000,,3,1.75,2520,4534,1,0,0,5,9,1460,1060,1954,0,98199,47.6381,-122.401,1870,5023
4027701253,20140813T000000,,4,2.5,1990,30083,2,0,0,3,8,1990,0,1998,0,98155,47.7678,-122.272,2220,11627
5379800446,20150226T000000,,3,2.5,2150,9375,1,0,0,3,8,1550,600,1968,0,98188,47.4578,-122.274,1950,9100
2344300122,20140808T000000,,3,3.25,2620,7215,1,0,0,4,8,1770,850,1980,0,98004,47.5836,-122.2,2180,8931
8081500060,20141001T000000,,4,3.25,4280,20296,2,0,0,4,11,4280,0,1984,0,98004,47.6377,-122.212,3420,16351
3438503140,20140918T000000,,1,1,1020,7920,1,0,0,3,7,1020,0,1947,1983,98106,47.5385,-122.355,1000,7168
1917300260,20141202T000000,,4,2,1520,6174,1.5,0,0,5,6,1520,0,1920,0,98022,47.2105,-121.989,1390,5407
6738700075,20140626T000000,,4,2.75,2880,4000,1.5,0,0,3,9,2100,780,1912,2000,98144,47.5843,-122.293,2110,4000
1233100260,20141114T000000,,3,1,1260,9638,2,0,0,4,7,1260,0,1920,0,98033,47.6773,-122.178,1760,7822
2141310020,20150416T000000,,5,2.25,2830,7738,2,0,0,4,8,2830,0,1977,0,98006,47.5582,-122.136,2300,9840
1326069050,20150504T000000,,2,2,2370,155130,1,0,0,3,7,2370,0,1970,0,98019,47.7388,-121.972,1860,14475
8732300060,20140512T000000,,4,1.75,2350,11914,1,0,0,4,8,2350,0,1961,0,98040,47.5392,-122.228,2240,10706
3630010020,20141229T000000,,3,2,1540,1827,2,0,0,3,8,1540,0,2005,0,98029,47.5479,-121.999,1560,2058
3522029031,20140516T000000,,3,1.75,1726,197326,2,0,0,4,7,1726,0,1982,0,98070,47.3484,-122.505,2114,99316
646500070,20141106T000000,,3,1,1060,7638,1,0,0,5,7,1060,0,1966,0,98007,47.5941,-122.142,1470,8097
1952200220,20140603T000000,,3,2.5,2290,2798,3,0,0,4,9,2290,0,1953,1983,98102,47.641,-122.315,2260,5000
8563040160,20150121T000000,,4,2.25,2550,7800,1,0,0,3,8,1580,970,1968,0,98052,47.6283,-122.095,2420,8050
1232001985,20150428T000000,,2,1.5,1450,3840,1,0,0,3,7,950,500,1947,0,98117,47.684,-122.381,1450,3840
8731801190,20141223T000000,,3,2.25,1950,8661,1,0,0,4,8,1950,0,1966,0,98023,47.3127,-122.362,1950,8800
1136100072,20150213T000000,,4,1.75,1790,45738,1,0,0,3,8,1410,380,1976,0,98072,47.7453,-122.129,1870,47480
324059076,20150311T000000,,4,1.5,1560,6534,1,0,0,4,7,1560,0,1962,0,98007,47.6012,-122.152,1560,6969
8731982630,20140522T000000,,4,2.25,1720,8300,1,0,0,4,8,1720,0,1973,0,98023,47.3192,-122.385,2010,8000
2877102670,20140707T000000,,3,1.5,1740,4200,1.5,0,0,4,7,1640,100,1920,0,98117,47.6782,-122.361,1660,3750
8024200677,20150429T000000,,3,1.5,1270,1483,3,0,0,3,8,1270,0,2007,0,98115,47.6987,-122.317,1270,1413
1931300110,20140725T000000,,3,1,1570,4000,2,0,0,5,8,1570,0,1908,0,98103,47.6575,-122.346,1640,4000
2421059090,20150511T000000,,4,2.5,4090,215186,2,0,0,4,8,3670,420,1979,0,98092,47.2964,-122.116,2430,142005
8956000120,20140614T000000,,4,2.75,2450,4187,2,0,2,3,8,2450,0,2010,0,98027,47.5471,-122.016,2320,4187
2597490750,20150428T000000,,4,2.5,2050,2772,2,0,0,3,8,2050,0,2013,0,98029,47.5431,-122.011,1800,2886
1471630350,20141024T000000,,3,1.75,1550,12956,1,0,0,3,7,1210,340,1988,0,98045,47.4711,-121.752,1630,15360
1330910280,20150427T000000,,4,2.5,3720,105850,2,0,0,4,10,3720,0,1984,0,98053,47.655,-122.029,2830,88256
1778500620,20140707T000000,,4,2.25,2360,4000,2,0,0,3,9,2360,0,2013,0,98112,47.6198,-122.289,3040,4400
4254000220,20150307T000000,,4,2.5,2040,16200,2,0,0,3,8,2040,0,1997,0,98019,47.7366,-121.958,2530,15389
7568700175,20140604T000000,,3,1,1210,7440,1,0,0,3,7,1210,0,1949,0,98155,47.7402,-122.323,1120,7440
3095000040,20141016T000000,,1,0.75,770,4600,1,0,0,4,6,770,0,1910,0,98126,47.5565,-122.377,1550,4600
2770601595,20150320T000000,,2,1,1470,6000,1,0,0,3,6,900,570,1944,0,98199,47.6527,-122.386,1670,6000
538000440,20150501T000000,,3,2.5,1580,4698,2,0,0,3,7,1580,0,1998,0,98038,47.3539,-122.025,2070,4698
3450400330,20150220T000000,,3,1.5,1100,8140,1,0,0,4,7,1100,0,1965,0,98059,47.5004,-122.162,1430,7700
3262300555,20140708T000000,,4,5.25,6500,14986,2,0,0,3,11,5180,1320,2001,0,98039,47.6304,-122.236,2270,8119
1099610260,20140826T000000,,4,1.75,1250,12705,1,0,0,4,7,1250,0,1971,0,98023,47.302,-122.382,1390,8550
7304300470,20140904T000000,,3,1.75,1260,11224,1,0,0,5,7,1260,0,1947,0,98155,47.7444,-122.321,1570,11052
3630110340,20150107T000000,,4,2.5,3010,3120,2.5,0,2,3,8,3010,0,2006,0,98029,47.5539,-121.996,2140,3840
4137000460,20150225T000000,,3,1.75,1520,7500,1,0,0,3,8,1520,0,1985,0,98092,47.2646,-122.219,2180,7506
2423069039,20140806T000000,,3,2.5,2500,51836,1,0,0,3,9,1510,990,2013,0,98027,47.4694,-121.989,2270,54450
106000015,20140619T000000,,3,1.75,1310,8065,1,0,0,4,6,1310,0,1948,0,98117,47.701,-122.368,1420,8100
7856410411,20140922T000000,,4,4.5,3860,15246,2,0,4,3,11,2940,920,2004,0,98006,47.56,-122.161,3750,14790
3797000400,20141125T000000,,4,2.25,1880,3000,2,0,0,3,8,1760,120,1909,1977,98103,47.6864,-122.349,1880,3000
2922701175,20140919T000000,,2,1.5,1940,5700,1,0,0,3,7,970,970,1937,0,98117,47.6881,-122.367,1250,5700
5557700210,20141209T000000,,3,1,1100,9750,1,0,0,4,7,1100,0,1966,0,98023,47.3248,-122.345,1190,9750
976000903,20150319T000000,,2,2.25,1460,1851,2,0,0,3,9,1180,280,2014,0,98119,47.6461,-122.362,1800,4269
5066400564,20140929T000000,,3,1,860,33664,1,0,0,4,6,860,0,1955,0,98001,47.295,-122.275,1290,18287
2541100050,20140731T000000,,4,2.5,2250,11349,2,0,0,3,8,2250,0,1991,0,98034,47.7111,-122.239,2110,9964
7611200125,20141023T000000,,2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040
1023089096,20140808T000000,,3,1,1200,15843,1,0,2,3,7,1200,0,1955,0,98045,47.4991,-121.779,1410,15843
7000100775,20140721T000000,,3,2,1730,12219,1,0,0,4,7,1730,0,1986,0,98004,47.5825,-122.189,2470,13594
9378500050,20141006T000000,,4,2.5,2350,8906,2,0,0,3,7,2350,0,1993,0,98031,47.4205,-122.215,2000,8165
1773100926,20140603T000000,,3,3.25,1530,1602,2,0,0,3,8,1140,390,2013,0,98106,47.5555,-122.362,1450,1198
8132700150,20140503T000000,,2,1,900,5000,1,0,0,3,7,900,0,1944,0,98117,47.6883,-122.395,1280,5000
3223039229,20140527T000000,,4,3.5,3400,234352,2,0,0,3,8,2500,900,1991,0,98070,47.4335,-122.449,1300,39639
