id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1862900040,20140626T000000,268000,3,2.5,1650,6684,2,0,0,3,7,1650,0,1991,0,98031,47.4051,-122.184,1850,7048
0259801140,20141212T000000,451000,4,1.75,1680,7800,1,0,0,3,7,1330,350,1966,0,98008,47.6286,-122.118,1680,7210
7202300040,20140804T000000,808000,4,2.5,3480,6262,2,0,0,3,9,3480,0,2003,0,98053,47.6857,-122.045,3490,6629
2768301217,20150506T000000,580000,3,2.5,1980,1873,2,0,0,3,7,1470,510,1996,0,98107,47.6659,-122.369,1500,1873
3904940140,20141006T000000,550000,4,2.5,2420,8056,1,0,0,3,8,1680,740,1988,0,98029,47.5748,-122.013,2160,6807
7812801125,20150112T000000,222900,2,1,1110,6411,1,0,0,3,6,1110,0,1944,0,98178,47.4962,-122.242,1150,6504
8963300005,20141106T000000,390000,5,1.75,2290,7900,1,0,0,4,7,1190,1100,1965,0,98133,47.7577,-122.358,1870,8250
2215901230,20150507T000000,254000,3,2,1470,7694,1,0,0,4,7,1470,0,1992,0,98038,47.3539,-122.054,1580,7480
8121200810,20150505T000000,585000,4,1.75,2430,7559,1,0,0,4,8,1580,850,1981,0,98052,47.7206,-122.11,1980,8750
7529500030,20140909T000000,385000,6,4,2700,7416,1,0,0,3,7,1350,1350,1969,0,98108,47.5525,-122.3,2260,5324
0524069020,20150422T000000,1.05e+006,4,4,4550,54013,1,0,1,4,9,2300,2250,1989,0,98075,47.5964,-122.077,3540,39634
7889601320,20140725T000000,115000,2,1,940,6000,1,0,0,3,6,940,0,1943,0,98146,47.4907,-122.336,1310,6000
3996900555,20141017T000000,395000,4,2,1780,8149,1.5,0,0,4,7,1780,0,1948,0,98155,47.745,-122.302,1180,8149
0425200205,20141003T000000,165000,3,1.5,1020,10152,1,0,0,5,6,1020,0,1959,0,98056,47.4971,-122.168,1320,8892
0357000005,20141222T000000,500000,4,2,1680,3813,2,0,0,4,7,1680,0,1900,0,98144,47.593,-122.293,2540,3996
8159610030,20140722T000000,196000,3,2.25,2070,11576,2,0,0,3,7,2070,0,1974,0,98001,47.3417,-122.271,1890,7519
2423069155,20141120T000000,460000,4,2,2090,40419,1,0,0,4,7,2090,0,1984,0,98027,47.4691,-121.993,2380,63162
4389200761,20150128T000000,1.1e+006,3,2.25,1560,8570,1,0,0,5,7,1080,480,1977,0,98004,47.6155,-122.21,2660,9621
2112700240,20140520T000000,309000,3,1,1092,7500,1.5,0,0,3,6,1092,0,1918,0,98106,47.5321,-122.354,930,4000
6382500076,20140910T000000,566950,3,3,1730,1902,3,0,0,3,8,1730,0,2014,0,98117,47.6944,-122.377,1830,1804
7856600170,20140924T000000,981000,4,2.5,2110,10100,1,0,2,3,8,2110,0,1968,2005,98006,47.567,-122.151,2230,10100
9275702405,20150114T000000,1.015e+006,3,1.75,3610,8502,1.5,0,2,3,10,2610,1000,1930,0,98126,47.583,-122.379,2900,5016
4025300135,20150508T000000,451000,3,1.75,1790,9813,2,0,0,3,7,1790,0,1949,0,98155,47.749,-122.305,1520,10125
1402810140,20140505T000000,300000,3,2,1050,10072,1,0,0,3,7,1050,0,1986,0,98019,47.7341,-121.976,1130,10087
1336800670,20141229T000000,1.425e+006,5,3,2840,6240,2,0,0,5,9,2440,400,1905,0,98112,47.6285,-122.309,2940,6000
7899800857,20141215T000000,256950,2,2,1070,635,2,0,0,3,9,720,350,2008,0,98106,47.5212,-122.357,1070,928
6806100250,20150305T000000,316500,3,2.5,1770,3873,2,0,0,3,7,1770,0,2005,0,98058,47.4648,-122.144,2280,4330
9828701507,20141202T000000,759000,3,2.25,1640,1873,3,0,0,3,8,1640,0,2014,0,98112,47.6196,-122.297,1640,3920
0255580190,20140915T000000,302000,4,2.5,1740,7895,2,0,0,3,7,1740,0,1999,0,98001,47.3401,-122.282,1720,6813
6791000050,20140908T000000,550000,3,2.75,2230,14400,1,0,0,4,8,1460,770,1977,0,98075,47.5791,-122.048,2200,13280
7129300500,20140812T000000,315000,4,2.5,2080,5650,1,0,0,3,7,1680,400,1950,0,98178,47.5107,-122.257,1270,5650
7853320950,20141023T000000,412500,3,2,1680,5246,1,0,0,3,7,1680,0,2007,0,98065,47.5206,-121.868,2430,6883
7202430150,20140709T000000,740000,4,2.5,3360,15091,2,0,0,3,9,3360,0,1997,0,98052,47.6649,-122.135,1930,9936
9169100214,20140514T000000,372220,3,1,1290,5500,1,0,0,3,7,980,310,1951,0,98136,47.5266,-122.392,1680,5000
0686200510,20141122T000000,643000,3,2.75,2030,7700,1,0,0,5,8,1400,630,1965,0,98008,47.626,-122.112,1780,8160
5528600050,20150211T000000,546000,2,1,1200,12856,1,0,0,4,6,1200,0,1948,0,98027,47.5321,-122.034,1740,6098
7974200948,20140520T000000,953007,4,3.5,3120,5086,2,0,0,3,9,2480,640,2008,0,98115,47.6762,-122.288,1880,5092
3904900530,20140613T000000,485000,3,2.5,1580,6065,2,0,0,3,8,1580,0,1985,0,98029,47.5692,-122.021,1770,6700
0124069032,20140505T000000,600000,3,1.75,1670,39639,1,0,0,4,8,1670,0,1976,1992,98075,47.5929,-121.989,2330,30492
3343903640,20150313T000000,249000,3,1.75,1400,5648,1.5,0,0,5,6,1400,0,1917,0,98056,47.5133,-122.196,2320,9420
8562850150,20140523T000000,467100,3,1.75,1620,8645,1,0,0,3,7,1190,430,1973,0,98052,47.6651,-122.151,2010,8645
6641020050,20140618T000000,630000,4,2.5,2807,9430,2,0,0,3,8,2807,0,1996,0,98028,47.7449,-122.223,2028,11056
7523850150,20141027T000000,325250,4,2.75,2130,9339,1,0,0,3,7,1330,800,1991,0,98198,47.3788,-122.316,2090,7628
4039500610,20140820T000000,440000,3,1.75,1430,8400,1,0,0,4,7,1430,0,1961,0,98008,47.6073,-122.127,1570,7800
0985000950,20150227T000000,217000,2,1,770,9715,1,0,0,4,6,770,0,1942,0,98168,47.4924,-122.312,1140,9715
0257000263,20141021T000000,182200,4,1,1130,13927,1.5,0,0,3,6,1130,0,1929,0,98168,47.4939,-122.3,1800,8274
1864940180,20140605T000000,335000,4,2.5,2610,4781,2,0,0,3,8,2610,0,2009,0,98001,47.2649,-122.292,2583,4796
7694200340,20141016T000000,398651,4,2.5,2650,4120,2,0,0,3,8,2650,0,2014,0,98146,47.5019,-122.34,2030,3768
2767604252,20150112T000000,344000,1,1.5,760,779,3,0,0,3,8,760,0,2006,0,98107,47.6715,-122.382,1290,1189
7518503200,20140701T000000,459500,2,1,1250,3825,1,0,0,3,7,850,400,1929,0,98117,47.6805,-122.38,1370,4998
9804500420,20150424T000000,430000,4,2.75,2470,50123,1,0,0,3,8,1280,1190,1978,0,98022,47.2504,-122,2200,54520
3856901880,20140815T000000,514000,2,1,920,4000,1,0,0,4,7,920,0,1906,0,98105,47.6711,-122.328,1300,4000
1250201640,20140507T000000,775000,3,2,2540,7200,1.5,0,3,4,8,1600,940,1905,0,98144,47.5972,-122.292,2040,5900
1523049115,20141021T000000,234550,3,1,1990,15375,1,0,0,3,7,1140,850,1946,0,98168,47.4778,-122.288,1160,10236
0007200179,20150424T000000,175000,2,1,840,12750,1,0,0,3,6,840,0,1925,0,98055,47.484,-122.211,1480,6969
9347900020,20150127T000000,230000,3,1,880,9035,1,0,0,4,6,880,0,1967,0,98059,47.476,-122.151,1440,10350
4223000280,20141029T000000,221000,4,1.75,1540,7200,1,0,0,3,7,1260,280,1966,0,98003,47.3424,-122.308,1540,8416
7199310170,20140616T000000,518000,4,2.5,1740,7500,1,0,0,4,7,1220,520,1976,0,98052,47.6927,-122.124,1790,7350
2517000600,20150128T000000,315000,4,2.5,2780,3969,2,0,0,3,7,2780,0,2005,0,98042,47.3992,-122.164,2260,4160
8731901610,20140917T000000,282000,3,2.25,2420,7548,1,0,0,4,8,1370,1050,1967,0,98023,47.3112,-122.376,2150,8000
4218400005,20150130T000000,1.285e+006,3,2.25,2440,9200,1,0,1,4,8,2440,0,1950,0,98105,47.6629,-122.269,2750,6211
0513000665,20150408T000000,532000,3,1,1820,5750,1,0,0,3,7,1120,700,1918,0,98116,47.5773,-122.383,1500,5750
6716700240,20150306T000000,725000,4,1,1600,4500,1.5,0,0,4,7,1600,0,1926,0,98115,47.6804,-122.316,1720,4500
4154305575,20140903T000000,836500,3,2.5,2230,7200,3,0,3,3,9,2230,0,1996,0,98118,47.558,-122.265,2230,7200
7694200350,20140820T000000,399963,4,2.5,2620,4050,2,0,0,3,8,2620,0,2014,0,98146,47.5017,-122.34,2030,3944
0579002220,20140827T000000,808000,3,2.5,2550,6240,1,0,3,5,8,1750,800,1957,0,98117,47.6992,-122.387,2180,5200
6306810110,20141117T000000,485230,4,2.5,2714,12558,2,0,0,3,9,2714,0,2014,0,98031,47.3522,-122.201,2873,8269
5680000750,20140730T000000,385000,3,3.5,1900,4805,2,0,0,3,8,1560,340,1999,0,98108,47.5686,-122.315,1360,4800
7574910780,20140514T000000,766950,3,2.5,3030,30007,1.5,0,0,4,10,3030,0,1992,0,98077,47.743,-122.036,3360,34983
8658300315,20150312T000000,425000,5,1.75,1400,5071,1,0,0,3,5,1400,0,1916,0,98014,47.6499,-121.908,1200,7500
7211402305,20150415T000000,240000,3,1.75,1780,5000,1.5,0,0,3,6,1080,700,1957,0,98146,47.5105,-122.36,1500,5000
6371500120,20141224T000000,325000,2,1,960,4800,1.5,0,0,2,6,960,0,1912,0,98116,47.5752,-122.411,1440,4800
7631800015,20150407T000000,2.51e+006,3,3.25,5480,57990,2,1,4,3,11,5480,0,1991,0,98166,47.4558,-122.371,2500,22954
1762600090,20150424T000000,1.211e+006,4,2.5,3430,35120,2,0,0,3,10,3430,0,1984,0,98033,47.6484,-122.182,3920,35230
4139400630,20140529T000000,860000,3,2.5,2770,9136,2,0,0,3,10,2770,0,1991,0,98006,47.5605,-122.115,2890,8442
4137000250,20150318T000000,355000,4,2.5,2130,9268,2,0,0,4,8,2130,0,1985,0,98092,47.262,-122.22,2100,8400
1930301015,20150428T000000,818000,3,3.25,2200,4800,2,0,2,3,7,1910,290,1943,1996,98103,47.6551,-122.353,1410,4800
1217000270,20140916T000000,338995,3,1.75,1320,9450,1,0,0,5,7,1320,0,1943,0,98166,47.4557,-122.348,1320,8315
2194100050,20140929T000000,850000,4,2.5,3180,11652,2,0,1,3,9,3180,0,1977,0,98040,47.567,-122.212,3110,15183
2600040130,20140711T000000,578000,3,2.25,1790,9580,2,0,0,3,8,1790,0,1984,0,98006,47.5541,-122.162,2060,9995
2944500470,20140605T000000,257000,4,2.75,2330,7642,1,0,0,3,8,1800,530,1990,0,98023,47.2946,-122.37,2320,7933
1074100110,20140525T000000,355300,3,2.5,1620,7410,1,0,0,5,7,1620,0,1955,0,98133,47.7708,-122.335,1450,8121
3679400503,20150330T000000,330000,3,1.75,1300,958,2,0,0,3,7,840,460,2011,0,98108,47.5677,-122.314,1340,1254
4038700730,20141230T000000,621000,4,2.75,1950,6930,1,0,2,4,7,1250,700,1960,0,98008,47.616,-122.113,1950,8560
7504001320,20141121T000000,570000,3,2.5,2420,11953,1,0,0,3,9,2420,0,1990,0,98074,47.6285,-122.054,2420,12215
1424130050,20141216T000000,995000,5,4,5610,22529,2,0,0,3,11,4090,1520,1996,0,98072,47.7239,-122.092,3860,24751
1900600105,20140828T000000,255000,3,1.5,1490,6604,1,0,0,4,6,1490,0,1918,0,98166,47.4683,-122.351,1330,6604
0121029034,20140624T000000,549000,2,1,2034,13392,1,1,4,5,7,1159,875,1947,0,98070,47.3312,-122.503,1156,15961
0087000213,20140613T000000,129000,2,1,1150,30184,1,0,0,3,6,1150,0,1950,0,98055,47.4492,-122.2,1670,19684
6821102367,20150429T000000,547000,3,2.5,1570,1452,2.5,0,0,3,9,1240,330,2007,0,98199,47.648,-122.396,1670,1596
2731600045,20150107T000000,390000,4,2,2290,9200,1.5,0,0,3,7,2290,0,1920,0,98166,47.4678,-122.363,2140,9200
8559300020,20140528T000000,499950,4,2.5,2798,4473,2,0,0,3,9,2798,0,2012,0,98055,47.4295,-122.205,2358,4593
4137010530,20140504T000000,331950,4,2.5,2530,9933,2,0,2,3,8,2010,520,1990,0,98092,47.2654,-122.216,2140,9933
2946003580,20141119T000000,203000,3,1.5,1370,7500,1,0,0,3,7,1080,290,1958,0,98198,47.4167,-122.322,1400,7500
3528400180,20141003T000000,350000,4,2.75,3390,16153,1,0,0,4,7,1970,1420,1961,0,98031,47.3954,-122.184,2530,8495
8091670020,20140801T000000,379000,4,2.5,2260,5824,2,0,0,3,8,2260,0,2011,0,98038,47.3496,-122.042,2240,5561
5347200070,20150427T000000,339000,3,1,1150,2496,1,0,0,3,6,1010,140,1947,0,98126,47.5194,-122.376,1340,1203
1794500360,20150423T000000,865000,2,1,1470,5400,1.5,0,0,3,8,1470,0,1912,0,98119,47.6391,-122.36,1760,3573
9834200925,20140910T000000,330000,3,2.25,1340,4080,1.5,0,0,3,6,1170,170,1907,0,98144,47.5722,-122.291,1670,4080
0767000159,20140821T000000,337900,3,3.5,1500,1471,3,0,0,3,7,1500,0,1999,0,98177,47.7034,-122.362,1500,1445
4045900020,20150413T000000,650000,2,1.5,1440,136778,1,0,0,4,8,1140,300,1956,0,98072,47.7608,-122.118,1740,21600
9828201725,20140520T000000,387500,4,1,1320,4440,1.5,0,0,3,7,1320,0,1929,0,98122,47.6145,-122.295,1260,4440
2600110250,20150430T000000,840000,4,2.5,2170,9796,1,0,0,4,8,1650,520,1980,0,98006,47.5505,-122.152,2350,9796
7203120050,20141008T000000,789500,4,3.25,3240,4852,2,0,0,3,9,3240,0,2010,0,98053,47.695,-122.022,3320,5318
2770604080,20150324T000000,629950,3,2.5,1680,1620,2,0,0,3,9,1120,560,2014,0,98119,47.6425,-122.374,1610,1618
8888000055,20141230T000000,530000,3,0.75,920,20412,1,1,2,5,6,920,0,1950,0,98070,47.4781,-122.49,1162,54705
0464001115,20140512T000000,620000,3,1.5,1620,6630,1,0,0,3,8,1280,340,1954,0,98117,47.6948,-122.394,1880,5100
8080400045,20140620T000000,600000,2,1,1040,3600,1,0,0,4,7,1040,0,1919,1980,98112,47.619,-122.311,2250,4800
8812401450,20141229T000000,660000,10,3,2920,3745,2,0,0,4,7,1860,1060,1913,0,98105,47.6635,-122.32,1810,3745
8108600464,20140515T000000,335000,3,2.25,2150,30476,2,0,0,3,7,2150,0,1991,0,98188,47.4605,-122.277,2010,10800
2473420100,20150304T000000,279950,3,2.25,1850,7480,2,0,0,3,7,1850,0,1978,0,98058,47.452,-122.159,1870,7480
6300000287,20140609T000000,410000,3,1,1410,5060,1,0,0,4,7,910,500,1956,0,98133,47.7073,-122.34,1130,5693
9429400170,20140625T000000,309620,3,2.5,1860,3730,2,0,0,3,8,1860,0,2012,0,98019,47.7442,-121.984,2110,4509
2622029073,20140905T000000,437500,3,2.25,2100,205603,2,0,0,3,8,2100,0,1983,0,98070,47.3668,-122.505,2396,187308
2787700630,20150318T000000,399000,4,2.5,2100,7355,1,0,0,5,7,2100,0,1969,0,98059,47.5078,-122.161,1750,7200
1972200882,20140604T000000,586500,3,2.5,1780,1487,3,0,0,3,8,1600,180,2006,0,98107,47.6539,-122.351,1780,1300
6362900172,20140923T000000,499950,3,3.5,1820,1991,2,0,0,3,8,1430,390,2014,0,98144,47.596,-122.298,1550,1460
9547202950,20141030T000000,564000,4,1,1170,4590,1.5,0,0,4,7,1170,0,1925,0,98115,47.6804,-122.311,1430,4080
8807300570,20141229T000000,399950,3,1,1040,9600,1,0,0,3,7,1040,0,1978,0,98053,47.6738,-122.063,1370,10889
4388600030,20141103T000000,605000,5,2.25,3220,9603,2,0,0,3,8,3220,0,1972,0,98052,47.6474,-122.11,2260,10093
4122700020,20140710T000000,850000,5,2,2310,13430,1.5,0,0,4,8,2310,0,1966,0,98004,47.6395,-122.203,2810,13906
3123800080,20141112T000000,365000,2,1.5,1160,8060,1,0,0,4,7,1160,0,1950,0,98136,47.5146,-122.386,1500,8060
3630180470,20150205T000000,800000,4,2.75,3250,5500,2,0,0,3,9,3250,0,2007,0,98027,47.5398,-121.997,3920,6000
2346800461,20140613T000000,1.12e+006,5,1.5,2540,6660,2,0,3,4,8,2340,200,1954,0,98136,47.5144,-122.393,2460,9000
7222000244,20150223T000000,300000,3,3,2850,9375,1,0,0,3,8,2240,610,1977,0,98055,47.4655,-122.209,1800,9375
4046601420,20141230T000000,340000,3,2,1570,14992,1,0,0,3,8,1570,0,2001,0,98014,47.6965,-121.922,1640,15000
7715800390,20141110T000000,447000,3,2.25,1520,14080,2,0,0,3,7,1520,0,1984,0,98074,47.6273,-122.059,1530,9758
7224500090,20150407T000000,414000,2,1,800,5000,1,0,0,3,6,800,0,1938,0,98055,47.4914,-122.204,1220,5000
6414600262,20140829T000000,365000,2,1,990,8250,1,0,0,3,7,990,0,1955,0,98133,47.7252,-122.331,1080,8168
9477580110,20140626T000000,971971,4,3.75,3460,6738,2,0,0,3,11,3460,0,2013,0,98059,47.506,-122.145,3340,6120
6638900115,20150331T000000,296000,2,1,750,4680,1,0,0,3,5,750,0,1948,0,98117,47.6919,-122.371,1450,4400
0324000280,20150413T000000,675000,3,1.5,1710,4000,2,0,0,3,8,1710,0,1926,0,98116,47.5714,-122.385,1910,4000
7137900410,20150429T000000,190000,3,1,950,7610,1,0,0,3,7,950,0,1983,0,98092,47.3188,-122.174,1360,7938
1868901690,20150505T000000,600000,3,1.75,2040,5000,1.5,0,0,3,7,1780,260,1924,0,98115,47.6756,-122.299,1690,5000
3832500260,20140509T000000,260000,3,2.5,1420,14850,1,0,0,4,7,1020,400,1963,0,98032,47.3661,-122.29,2060,8800
7715801040,20150221T000000,465000,3,2,1430,7125,1,0,0,4,7,1430,0,1984,0,98074,47.6256,-122.059,1570,8075
2111000580,20140521T000000,299900,3,2.5,2720,6014,2,0,0,3,7,2720,0,2002,0,98092,47.3344,-122.174,2760,6537
9530101385,20141014T000000,540000,2,2,1640,3021,1,0,2,3,7,840,800,1959,0,98107,47.666,-122.358,1780,4500
0272000945,20150325T000000,826000,3,3.25,2330,4000,1,0,2,3,10,1730,600,1964,2000,98144,47.5882,-122.295,2080,4000
7501000340,20140818T000000,980000,4,2.5,3780,10962,2,0,0,3,10,3780,0,1990,0,98033,47.6533,-122.183,3310,11651
1175000570,20150312T000000,530000,5,2,1810,4850,1.5,0,0,3,7,1810,0,1900,0,98107,47.67,-122.394,1360,4850
0558100090,20150312T000000,628000,5,2.75,2600,8160,2,0,0,3,8,2600,0,2015,0,98133,47.7348,-122.34,1600,8160
7452500530,20150219T000000,250000,2,1,850,6370,1,0,0,3,6,850,0,1951,0,98126,47.5198,-122.373,850,5170
8651520420,20140606T000000,539000,3,2,2260,9568,1,0,0,3,8,1780,480,1985,0,98074,47.6457,-122.058,2250,9744
2922702965,20150115T000000,703300,3,2,1980,3525,1.5,0,0,4,8,1590,390,1932,0,98117,47.6847,-122.368,1760,3760
3630200340,20141001T000000,1.258e+006,4,3.25,4360,6000,2,0,3,3,11,3400,960,2007,0,98027,47.5408,-121.994,4310,6000
1326069151,20150224T000000,260000,3,1.75,2160,22702,1,0,0,4,7,2160,0,1981,0,98019,47.7355,-121.982,1820,22687
3530210260,20141027T000000,274975,3,2.5,3030,45004,2,0,0,3,9,3030,0,1987,0,98077,47.7721,-122.093,3080,35781
1725079061,20140710T000000,500000,3,1.75,1640,47044,1,0,0,3,7,1640,0,1989,0,98014,47.654,-121.94,2280,200811
2922701420,20141118T000000,490000,4,2.25,2020,4960,2,0,0,3,7,1710,310,1938,0,98117,47.6867,-122.369,1590,4550
2026049155,20150320T000000,372500,3,1.75,1680,8648,1,0,0,4,7,1680,0,1963,0,98133,47.7338,-122.332,1290,8147
1207000025,20140801T000000,245000,3,1,1370,6000,1,0,0,3,7,1370,0,1955,0,98146,47.4879,-122.339,1370,9520
5104511050,20140902T000000,409950,4,3,2430,7163,2,0,0,3,8,2430,0,2003,0,98038,47.3558,-122.013,2430,6028
7796600070,20140825T000000,195000,3,1.5,1190,8726,1,0,0,3,7,1190,0,1956,0,98146,47.4887,-122.343,1390,8741
0151000075,20150206T000000,856000,3,2.5,2160,3920,2,0,0,3,9,2160,0,2014,0,98116,47.5762,-122.415,1500,4920
3330500925,20150224T000000,258305,2,1.5,750,2964,1,0,0,5,5,750,0,1919,0,98118,47.5518,-122.277,1350,3090
1568100380,20141016T000000,345000,2,1,1160,8504,1,0,0,4,7,1160,0,1949,0,98155,47.7364,-122.295,1320,8504
8655000070,20140601T000000,1.595e+006,5,3,3640,8239,2,0,3,3,10,2540,1100,1982,0,98008,47.5842,-122.111,3330,10643
7234600851,20141216T000000,589000,4,1,2210,4366,2,0,0,3,8,2210,0,1901,0,98122,47.6105,-122.309,1740,1745
5332200530,20150424T000000,1.015e+006,5,2.5,2350,4000,2,0,0,3,9,2350,0,1993,0,98112,47.6265,-122.296,1840,4000
6798100662,20140527T000000,312000,3,1.5,1255,1374,3,0,0,3,7,1255,0,2004,0,98125,47.7145,-122.311,1307,1232
5700003640,20140519T000000,2.095e+006,5,3.75,5340,10655,2.5,0,3,4,10,3740,1600,1912,0,98144,47.5795,-122.285,3910,9418
2331300415,20140620T000000,780000,3,2.25,2140,3000,2,0,0,3,9,2140,0,1905,2006,98103,47.6767,-122.351,1430,4712
4400900030,20140602T000000,440000,4,2.75,2340,11034,1,0,0,3,8,1720,620,1967,0,98155,47.7686,-122.278,2370,11941
2856102105,20140610T000000,1.0595e+006,5,3.25,3230,3825,2,0,0,3,9,2480,750,2014,0,98117,47.6785,-122.392,1480,5100
8718500610,20140526T000000,379950,3,1.5,1690,9144,1,0,0,4,7,1140,550,1956,0,98028,47.739,-122.253,1840,10600
7298040310,20140523T000000,556000,5,2.5,3840,16905,2,0,0,3,11,3840,0,1991,0,98023,47.2996,-122.342,3270,12133
2710600045,20140616T000000,460000,3,1.75,1550,4708,1,0,0,4,7,860,690,1949,0,98115,47.6759,-122.286,1880,5600
2425049066,20140616T000000,1.92e+006,4,2.5,3070,34412,1,0,3,4,9,2070,1000,1950,0,98039,47.64,-122.24,3780,27940
7732500700,20141126T000000,832500,4,2.5,3450,35100,2,0,0,3,10,3450,0,1987,0,98052,47.7302,-122.106,3110,35894
9238430430,20150430T000000,600000,4,2.25,2260,43847,2,0,0,3,8,2260,0,1982,0,98072,47.7713,-122.129,2470,37304
7234601198,20140604T000000,742000,3,3.25,1540,704,3,0,0,3,9,1540,0,2011,0,98122,47.6177,-122.308,1540,1456
9202650100,20141010T000000,622000,3,2.5,1950,7481,2,0,0,3,8,1950,0,1987,0,98027,47.564,-122.091,1980,8479
3158500130,20140821T000000,379950,4,2.5,2680,4500,2,0,0,3,8,2680,0,2011,0,98038,47.3561,-122.056,2010,4500
6380500135,20140527T000000,326100,2,1,880,7683,1,0,0,3,6,880,0,1942,0,98177,47.7145,-122.361,1370,7695
1330300451,20141217T000000,1.565e+006,3,1.75,2190,8500,1,0,0,4,9,2190,0,1957,0,98112,47.64,-122.285,2850,8868
7465900205,20141024T000000,675000,4,3,2780,5000,1.5,0,0,5,7,1710,1070,1919,0,98116,47.5721,-122.381,1150,5000
1723059050,20140611T000000,290300,2,1,860,3874,1,0,0,4,6,860,0,1931,0,98055,47.4836,-122.204,1400,5106
4397010140,20141014T000000,420000,3,2.5,2370,15375,2,0,2,3,9,2370,0,1993,0,98042,47.3803,-122.147,2450,9800
9144100035,20150324T000000,350000,3,1,1680,8010,1,0,0,3,7,840,840,1951,0,98117,47.6993,-122.376,1890,8778
9477100170,20140721T000000,375000,3,1.5,1370,9720,2,0,0,3,7,1370,0,1968,0,98034,47.7302,-122.197,1510,8775
3995700435,20140702T000000,265000,4,3,1940,8170,1,0,0,4,7,1940,0,1948,0,98155,47.7381,-122.302,1310,8169
5412300130,20141119T000000,250000,3,2,1430,7280,1,0,0,3,7,990,440,1980,0,98030,47.3742,-122.18,1430,7280
7853320550,20140805T000000,425000,4,2.5,2070,4427,2,0,0,3,7,2070,0,2007,0,98065,47.5208,-121.869,2070,4556
6703100135,20150116T000000,348000,3,1.5,1330,6768,1,0,0,4,7,1330,0,1952,0,98155,47.7366,-122.319,1320,6910
3574801310,20141216T000000,434000,3,2.25,1750,9353,1,0,0,3,7,1210,540,1987,0,98034,47.7305,-122.225,1930,8545
7942601435,20150324T000000,835000,6,2,3560,5120,2.5,0,2,3,9,3560,0,1900,0,98122,47.6056,-122.311,2130,5120
1402600110,20150226T000000,392000,4,2.25,2360,7733,2,0,0,3,8,2360,0,1983,0,98058,47.4403,-122.137,2160,7733
1727500340,20140614T000000,397500,3,2,1510,6710,1,0,0,3,7,1070,440,1972,0,98034,47.7193,-122.216,1660,6600
9448300115,20141205T000000,425000,4,2,1390,4500,1.5,0,0,5,7,1390,0,1908,0,98108,47.5552,-122.311,1900,5460
0109200730,20140506T000000,218000,3,1.75,1850,7684,1,0,0,3,8,1320,530,1979,0,98023,47.2975,-122.37,1940,7630
3790700070,20141121T000000,302500,4,2.5,1990,5511,2,0,0,3,8,1990,0,1994,0,98030,47.3585,-122.191,1850,6031
7460000015,20140620T000000,203000,3,1,1150,7156,1,0,0,4,6,1150,0,1953,0,98168,47.4864,-122.317,1210,7156
7625703900,20140926T000000,689000,4,2.5,2020,9600,2,0,0,4,7,2020,0,1954,0,98136,47.5434,-122.395,2250,8550
7961500010,20150304T000000,520000,3,2.25,2210,10794,1,0,0,3,7,1540,670,1967,0,98178,47.4911,-122.224,2230,10753
1150000340,20141118T000000,645500,4,2.5,2390,9638,2,0,0,3,10,2390,0,1988,0,98029,47.5598,-122.018,2630,9258
9485950040,20140606T000000,435000,4,2.75,3270,50994,2,0,0,4,8,2720,550,1983,0,98042,47.347,-122.087,2780,36036
6699001200,20150507T000000,355000,5,2.5,3220,5806,2,0,0,3,8,3220,0,2002,0,98042,47.3714,-122.103,2760,5813
1155640050,20140826T000000,430000,4,1.75,1710,7724,1,0,0,3,8,1710,0,1983,0,98155,47.7721,-122.293,1940,7724
7843500080,20150225T000000,325000,3,2.5,2130,12245,2,0,0,3,8,2130,0,1989,0,98042,47.3406,-122.057,1910,12216
2026049184,20150320T000000,680000,4,2.5,2440,6581,2,0,0,3,8,2440,0,2014,0,98133,47.7321,-122.334,1480,7432
9211520400,20141104T000000,274900,4,1.75,1840,10528,1,0,0,3,7,1210,630,1990,0,98023,47.2987,-122.385,1620,9331
7430200060,20150424T000000,1.583e+006,4,4,5610,11063,3,0,0,3,11,4750,860,2006,0,98074,47.65,-122.065,4560,11063
7942601200,20141001T000000,412000,2,1,1040,5120,1,0,0,3,7,1040,0,1901,0,98122,47.6048,-122.312,1250,4000
1326069094,20150225T000000,524950,3,1.5,2700,24539,2,0,0,3,7,2120,580,1977,2014,98019,47.7348,-121.984,1830,11000
8127700820,20141211T000000,640000,3,2,1470,4640,1.5,0,0,4,7,1470,0,1926,0,98199,47.6398,-122.393,1700,5000
9211000170,20141008T000000,570000,4,2.5,3230,7187,2,0,0,3,9,3230,0,2008,0,98059,47.4995,-122.15,2950,6537
6058600385,20140811T000000,390000,2,1,930,3100,1,0,0,3,6,930,0,1911,0,98144,47.5943,-122.302,1670,3800
5424100030,20150211T000000,327555,3,2.5,2329,5720,2,0,0,3,8,2329,0,2010,0,98030,47.362,-122.2,2197,5720
7334500090,20150120T000000,290000,3,2,1810,11456,1,0,0,3,7,1810,0,1970,0,98045,47.4648,-121.756,1360,12931
3024059044,20140909T000000,990000,3,1.75,1810,24586,1,0,4,4,9,930,880,1983,0,98040,47.5314,-122.222,3540,14200
8850000180,20150420T000000,295000,4,1,980,3000,1.5,0,0,4,7,980,0,1914,0,98144,47.5892,-122.312,1525,3000
